PID,x0,xf,E0,Ef
621,-0.379583,-881868,100,99.9999
622,-0.379583,-881868,100,99.9999
623,-0.379583,-881866,100,99.9999
624,-0.379583,-881867,100,99.9999
625,-0.379583,-881867,100,99.9999
626,-0.379583,-881866,100,99.9999
627,-0.379583,-881867,100,99.9999
628,-0.379583,-881867,100,99.9999
629,-0.379583,-881868,100,99.9999
630,-0.379583,-881867,100,99.9999
631,-0.379583,-881866,100,99.9999
632,-0.379583,-881867,100,99.9999
633,-0.379583,-881868,100,99.9999
634,-0.379583,-881868,100,99.9999
635,-0.379583,-881867,100,99.9999
636,-0.379583,-881868,100,99.9999
637,-0.379583,-881867,100,99.9999
638,-0.379583,-881868,100,99.9999
639,-0.379583,-881867,100,99.9999
640,-0.379583,-881868,100,99.9999
641,-0.379583,-881868,100,99.9999
642,-0.379583,-881868,100,99.9999
643,-0.379583,-881867,100,99.9999
644,-0.379583,-881868,100,99.9999
645,-0.379583,-881868,100,99.9999
646,-0.379583,-881867,100,99.9999
647,-0.379583,-881866,100,99.9999
648,-0.379583,-881868,100,99.9999
649,-0.379583,-881868,100,99.9999
650,-0.379583,-881868,100,99.9999
651,-0.379583,-881868,100,99.9999
652,-0.379583,-881866,100,99.9999
653,-0.379583,-881867,100,99.9999
654,-0.379583,-881868,100,99.9999
655,-0.379583,-881867,100,99.9999
656,-0.379583,-881866,100,99.9999
657,-0.379583,-881868,100,99.9999
658,-0.379583,-881868,100,99.9999
659,-0.379583,-881867,100,99.9999
660,-0.379583,-881868,100,99.9999
661,-0.379583,-881867,100,99.9999
662,-0.379583,-881866,100,99.9999
663,-0.379583,-881867,100,99.9999
664,-0.379583,-881867,100,99.9999
665,-0.379583,-881868,100,99.9999
666,-0.379583,-881866,100,99.9999
667,-0.379583,-881868,100,99.9999
668,-0.379583,-881867,100,99.9999
669,-0.379583,-881867,100,99.9999
670,-0.379583,-881867,100,99.9999
671,-0.379583,-881867,100,99.9999
672,-0.379583,-881868,100,99.9999
673,-0.379583,-881868,100,99.9999
674,-0.379583,-881867,100,99.9999
675,-0.379583,-881868,100,99.9999
676,-0.379583,-881866,100,99.9999
677,-0.379583,-881867,100,99.9999
678,-0.379583,-881867,100,99.9999
679,-0.379583,-881868,100,99.9999
680,-0.379583,-881868,100,99.9999
681,-0.379583,-881868,100,99.9999
682,-0.379583,-881866,100,99.9999
683,-0.379583,-881868,100,99.9999
684,-0.379583,-881867,100,99.9999
685,-0.379583,-881868,100,99.9999
686,-0.379583,-881867,100,99.9999
687,-0.379583,-881868,100,99.9999
688,-0.379583,-881868,100,99.9999
689,-0.379583,-881867,100,99.9999
690,-0.379583,-881867,100,99.9999
691,-0.379583,-881867,100,99.9999
692,-0.379583,-881868,100,99.9999
693,-0.379583,-881867,100,99.9999
694,-0.379583,-881867,100,99.9999
695,-0.379583,-881866,100,99.9999
696,-0.379583,-881867,100,99.9999
697,-0.379583,-881867,100,99.9999
698,-0.379583,-881867,100,99.9999
699,-0.379583,-881867,100,99.9999
700,-0.379583,-881868,100,99.9999
701,-0.379583,-881869,100,99.9999
702,-0.379583,-881867,100,99.9999
703,-0.379583,-881866,100,99.9999
704,-0.379583,-881866,100,99.9999
705,-0.379583,-881867,100,99.9999
706,-0.379583,-881867,100,99.9999
707,-0.379583,-881867,100,99.9999
708,-0.379583,-881867,100,99.9999
709,-0.379583,-881867,100,99.9999
710,-0.379583,-881867,100,99.9999
711,-0.379583,-881868,100,99.9999
712,-0.379583,-881867,100,99.9999
713,-0.379583,-881866,100,99.9999
714,-0.379583,-881867,100,99.9999
715,-0.379583,-881869,100,99.9999
716,-0.379583,-881868,100,99.9999
717,-0.379583,-881868,100,99.9999
718,-0.379583,-881867,100,99.9999
719,-0.379583,-881868,100,99.9999
720,-0.379583,-881868,100,99.9999
721,-0.379583,-881868,100,99.9999
722,-0.379583,-881868,100,99.9999
723,-0.379583,-881867,100,99.9999
724,-0.379583,-881868,100,99.9999
725,-0.379583,-881868,100,99.9999
726,-0.379583,-881867,100,99.9999
727,-0.379583,-881867,100,99.9999
728,-0.379583,-881867,100,99.9999
729,-0.379583,-881867,100,99.9999
