PID,x0,xf,E0,Ef
165,-0.379583,507732,100,100
166,-0.379583,508387,100,100
167,-0.379583,505576,100,100
168,-0.379583,507474,100,100
169,-0.379583,508291,100,100
170,-0.379583,506387,100,100
171,-0.379583,508594,100,100
172,-0.379583,507409,100,100
173,-0.379583,507204,100,100
174,-0.379583,505479,100,100
175,-0.379583,508098,100,100
176,-0.379583,508010,100,100
177,-0.379583,507600,100,100
178,-0.379583,506221,100,100
179,-0.379583,509319,100,100
180,-0.379583,508723,100,100
181,-0.379583,508713,100,100
182,-0.379583,507682,100,100
183,-0.379583,506667,100,100
184,-0.379583,508261,100,100
185,-0.379583,505356,100,100
186,-0.379583,506356,100,100
187,-0.379583,508644,100,100
188,-0.379583,507416,100,100
189,-0.379583,508064,100,100
190,-0.379583,507063,100,100
191,-0.379583,508099,100,100
192,-0.379583,509274,100,100
193,-0.379583,505594,100,100
194,-0.379583,509893,100,100
195,-0.379583,506093,100,100
196,-0.379583,507548,100,100
197,-0.379583,507090,100,100
198,-0.379583,507727,100,100
199,-0.379583,507331,100,100
200,-0.379583,508480,100,100
201,-0.379583,508658,100,100
202,-0.379583,505975,100,100
203,-0.379583,505701,100,100
204,-0.379583,507152,100,100
205,-0.379583,508094,100,100
206,-0.379583,508533,100,100
207,-0.379583,509541,100,100
208,-0.379583,509143,100,100
209,-0.379583,507008,100,100
210,-0.379583,507449,100,100
211,-0.379583,505554,100,100
212,-0.379583,508269,100,100
213,-0.379583,507300,100,100
214,-0.379583,505998,100,100
215,-0.379583,504919,100,100
216,-0.379583,504634,100,100
217,-0.379583,506218,100,100
218,-0.379583,505679,100,100
219,-0.379583,505543,100,100
220,-0.379583,507415,100,100
221,-0.379583,509939,100,100
222,-0.379583,505126,100,100
223,-0.379583,505795,100,100
224,-0.379583,509223,100,100
225,-0.379583,506560,100,100
226,-0.379583,509005,100,100
227,-0.379583,507322,100,100
228,-0.379583,506224,100,100
229,-0.379583,508144,100,100
230,-0.379583,509345,100,100
231,-0.379583,507512,100,100
232,-0.379583,508585,100,100
233,-0.379583,507882,100,100
234,-0.379583,508727,100,100
235,-0.379583,506107,100,100
236,-0.379583,507791,100,100
237,-0.379583,510240,100,100
238,-0.379583,506344,100,100
239,-0.379583,509071,100,100
240,-0.379583,508625,100,100
241,-0.379583,507188,100,100
242,-0.379583,507707,100,100
243,-0.379583,509596,100,100
244,-0.379583,507767,100,100
245,-0.379583,505296,100,100
246,-0.379583,506906,100,100
247,-0.379583,506458,100,100
248,-0.379583,509591,100,100
249,-0.379583,505676,100,100
250,-0.379583,509919,100,100
251,-0.379583,508014,100,100
252,-0.379583,509083,100,100
253,-0.379583,507928,100,100
254,-0.379583,507811,100,100
