PID,weight,x,y,z,vx,vy,vz
8,2,1.64609e+12,-3.21955e+11,-4.0259e+11,1.08397e+08,-1.3726e+07,6.38942e+07
8,1,1.64562e+12,-3.18808e+11,-4.03423e+11,1.07965e+08,-1.67087e+07,6.38194e+07
8,2,1.64944e+12,-3.22103e+11,-3.99956e+11,1.07965e+08,-1.67087e+07,6.38194e+07
8,1,1.64276e+12,-3.21901e+11,-3.97336e+11,1.0739e+08,-1.96681e+07,6.38181e+07
8,2,1.64293e+12,-3.18339e+11,-3.99483e+11,1.0739e+08,-1.96681e+07,6.38181e+07
8,1,1.64481e+12,-3.23406e+11,-3.96637e+11,1.06675e+08,-2.2385e+07,6.39638e+07
8,2,1.64737e+12,-3.25105e+11,-3.94866e+11,1.06675e+08,-2.2385e+07,6.39638e+07
8,1,1.64759e+12,-3.18103e+11,-3.97504e+11,1.05784e+08,-2.50562e+07,6.42551e+07
8,2,1.64651e+12,-3.24472e+11,-4.01634e+11,1.05784e+08,-2.50562e+07,6.42551e+07
8,1,1.65265e+12,-3.19426e+11,-3.94881e+11,1.04629e+08,-2.80777e+07,6.46423e+07
8,2,1.64754e+12,-3.25938e+11,-3.9628e+11,1.04629e+08,-2.80777e+07,6.46423e+07
8,1,1.64933e+12,-3.19987e+11,-3.9743e+11,1.03168e+08,-3.14489e+07,6.5117e+07
8,2,1.64908e+12,-3.20549e+11,-3.97142e+11,1.03168e+08,-3.14489e+07,6.5117e+07
8,1,1.65276e+12,-3.21227e+11,-3.97259e+11,1.01475e+08,-3.47771e+07,6.57146e+07
8,2,1.65416e+12,-3.23879e+11,-3.93052e+11,1.01475e+08,-3.47771e+07,6.57146e+07
8,1,1.65073e+12,-3.23126e+11,-3.95644e+11,9.96214e+07,-3.7858e+07,6.6445e+07
8,2,1.65037e+12,-3.20452e+11,-3.9925e+11,9.96214e+07,-3.7858e+07,6.6445e+07
8,1,1.65463e+12,-3.26572e+11,-3.95642e+11,9.75676e+07,-4.08841e+07,6.72579e+07
8,2,1.65141e+12,-3.21705e+11,-3.97503e+11,9.75676e+07,-4.08841e+07,6.72579e+07
8,1,1.6542e+12,-3.22766e+11,-3.91067e+11,9.52691e+07,-4.40304e+07,6.80789e+07
8,2,1.65353e+12,-3.20292e+11,-3.97382e+11,9.52691e+07,-4.40304e+07,6.80789e+07
8,1,1.6544e+12,-3.22423e+11,-3.90401e+11,9.27796e+07,-4.72019e+07,6.88705e+07
8,2,1.65732e+12,-3.2213e+11,-3.90287e+11,9.27796e+07,-4.72019e+07,6.88705e+07
8,1,1.65859e+12,-3.264e+11,-3.92764e+11,9.01297e+07,-5.02875e+07,6.96568e+07
8,2,1.65372e+12,-3.28871e+11,-3.90441e+11,9.01297e+07,-5.02875e+07,6.96568e+07
8,1,1.66108e+12,-3.22847e+11,-3.95814e+11,8.72417e+07,-5.33073e+07,7.04968e+07
8,2,1.65642e+12,-3.29985e+11,-3.88952e+11,8.72417e+07,-5.33073e+07,7.04968e+07
8,1,1.66112e+12,-3.25233e+11,-3.89074e+11,8.4079e+07,-5.62184e+07,7.14377e+07
8,2,1.655e+12,-3.25749e+11,-3.93725e+11,8.4079e+07,-5.62184e+07,7.14377e+07
8,1,1.66251e+12,-3.2692e+11,-3.91972e+11,8.07034e+07,-5.89048e+07,7.24904e+07
8,2,1.65766e+12,-3.27658e+11,-3.87455e+11,8.07034e+07,-5.89048e+07,7.24904e+07
8,1,1.65871e+12,-3.30628e+11,-3.93366e+11,7.70973e+07,-6.14029e+07,7.363e+07
8,2,1.6633e+12,-3.23873e+11,-3.91627e+11,7.70973e+07,-6.14029e+07,7.363e+07
8,1,1.66499e+12,-3.29116e+11,-3.87565e+11,7.31346e+07,-6.38539e+07,7.48173e+07
8,2,1.65877e+12,-3.27979e+11,-3.92288e+11,7.31346e+07,-6.38539e+07,7.48173e+07
8,1,1.66077e+12,-3.30019e+11,-3.91264e+11,6.87585e+07,-6.62656e+07,7.60326e+07
8,2,1.66433e+12,-3.27953e+11,-3.89113e+11,6.87585e+07,-6.62656e+07,7.60326e+07
8,1,1.66429e+12,-3.31916e+11,-3.83339e+11,6.39877e+07,-6.85293e+07,7.72925e+07
8,2,1.65877e+12,-3.26182e+11,-3.85033e+11,6.39877e+07,-6.85293e+07,7.72925e+07
8,1,1.66265e+12,-3.30033e+11,-3.83107e+11,5.88115e+07,-7.05518e+07,7.86256e+07
8,2,1.66473e+12,-3.27861e+11,-3.877e+11,5.88115e+07,-7.05518e+07,7.86256e+07
8,1,1.66759e+12,-3.29463e+11,-3.8714e+11,5.32778e+07,-7.22255e+07,8.00418e+07
8,2,1.6658e+12,-3.32854e+11,-3.82917e+11,5.32778e+07,-7.22255e+07,8.00418e+07
8,1,1.66791e+12,-3.28356e+11,-3.87716e+11,4.75547e+07,-7.34251e+07,8.15297e+07
8,2,1.66419e+12,-3.30194e+11,-3.86663e+11,4.75547e+07,-7.34251e+07,8.15297e+07
8,1,1.6631e+12,-3.32745e+11,-3.82628e+11,4.1736e+07,-7.41096e+07,8.30723e+07
8,2,1.66558e+12,-3.31201e+11,-3.87582e+11,4.1736e+07,-7.41096e+07,8.30723e+07
8,1,1.66142e+12,-3.29717e+11,-3.86636e+11,3.57404e+07,-7.42998e+07,8.4662e+07
8,2,1.66622e+12,-3.36817e+11,-3.84771e+11,3.57404e+07,-7.42998e+07,8.4662e+07
8,1,1.66799e+12,-3.32818e+11,-3.86106e+11,2.95127e+07,-7.39585e+07,8.63042e+07
8,2,1.66218e+12,-3.36102e+11,-3.85278e+11,2.95127e+07,-7.39585e+07,8.63042e+07
8,1,1.66406e+12,-3.38236e+11,-3.77055e+11,2.31719e+07,-7.3016e+07,8.79863e+07
8,2,1.66144e+12,-3.38929e+11,-3.76911e+11,2.31719e+07,-7.3016e+07,8.79863e+07
8,1,1.66946e+12,-3.38391e+11,-3.78853e+11,1.68852e+07,-7.14942e+07,8.96406e+07
8,2,1.66288e+12,-3.34121e+11,-3.82445e+11,1.68852e+07,-7.14942e+07,8.96406e+07
8,1,1.66816e+12,-3.36613e+11,-3.75534e+11,1.07128e+07,-6.94928e+07,9.11771e+07
8,2,1.66836e+12,-3.37373e+11,-3.7706e+11,1.07128e+07,-6.94928e+07,9.11771e+07
8,1,1.66533e+12,-3.36291e+11,-3.75949e+11,4.64439e+06,-6.70358e+07,9.2575e+07
8,2,1.6693e+12,-3.39694e+11,-3.79667e+11,4.64439e+06,-6.70358e+07,9.2575e+07
8,1,1.66759e+12,-3.34395e+11,-3.77827e+11,-1.26222e+06,-6.4021e+07,9.39042e+07
8,2,1.66753e+12,-3.34146e+11,-3.7781e+11,-1.26222e+06,-6.4021e+07,9.39042e+07
8,1,1.66543e+12,-3.37883e+11,-3.80277e+11,-6.84353e+06,-6.03667e+07,9.5233e+07
8,2,1.66336e+12,-3.36794e+11,-3.76492e+11,-6.84353e+06,-6.03667e+07,9.5233e+07
8,1,1.66329e+12,-3.35094e+11,-3.7881e+11,-1.19528e+07,-5.61338e+07,9.65497e+07
8,2,1.66549e+12,-3.39757e+11,-3.74805e+11,-1.19528e+07,-5.61338e+07,9.65497e+07
8,1,1.66233e+12,-3.38901e+11,-3.75123e+11,-1.65824e+07,-5.14275e+07,9.78007e+07
8,2,1.66565e+12,-3.3856e+11,-3.70374e+11,-1.65824e+07,-5.14275e+07,9.78007e+07
8,1,1.66837e+12,-3.43634e+11,-3.71646e+11,-2.08113e+07,-4.6243e+07,9.89624e+07
8,2,1.66835e+12,-3.4314e+11,-3.77302e+11,-2.08113e+07,-4.6243e+07,9.89624e+07
8,1,1.66643e+12,-3.37056e+11,-3.70463e+11,-2.46516e+07,-4.0514e+07,1.00037e+08
8,2,1.66823e+12,-3.43572e+11,-3.69004e+11,-2.46516e+07,-4.0514e+07,1.00037e+08
8,1,1.66882e+12,-3.40824e+11,-3.73831e+11,-2.8001e+07,-3.42775e+07,1.01008e+08
8,2,1.66235e+12,-3.39434e+11,-3.68169e+11,-2.8001e+07,-3.42775e+07,1.01008e+08
8,1,1.66712e+12,-3.42845e+11,-3.72769e+11,-3.07276e+07,-2.76843e+07,1.01853e+08
8,2,1.66197e+12,-3.38719e+11,-3.73166e+11,-3.07276e+07,-2.76843e+07,1.01853e+08
8,1,1.66281e+12,-3.44733e+11,-3.72911e+11,-3.27203e+07,-2.08627e+07,1.02579e+08
8,2,1.66371e+12,-3.43345e+11,-3.71544e+11,-3.27203e+07,-2.08627e+07,1.02579e+08
8,1,1.6625e+12,-3.39498e+11,-3.64623e+11,-3.38618e+07,-1.38755e+07,1.03233e+08
8,2,1.65966e+12,-3.45594e+11,-3.64203e+11,-3.38618e+07,-1.38755e+07,1.03233e+08
8,1,1.65971e+12,-3.40982e+11,-3.64722e+11,-3.40619e+07,-6.82221e+06,1.03845e+08
8,2,1.66544e+12,-3.44903e+11,-3.63683e+11,-3.40619e+07,-6.82221e+06,1.03845e+08
8,1,1.65916e+12,-3.42863e+11,-3.66597e+11,-3.33776e+07,122361,1.04385e+08
8,2,1.66368e+12,-3.39869e+11,-3.63509e+11,-3.33776e+07,122361,1.04385e+08
8,1,1.66115e+12,-3.43475e+11,-3.60543e+11,-3.20177e+07,6.82731e+06,1.04772e+08
8,2,1.6603e+12,-3.41606e+11,-3.61989e+11,-3.20177e+07,6.82731e+06,1.04772e+08
8,1,1.66085e+12,-3.43441e+11,-3.63225e+11,-3.0143e+07,1.33044e+07,1.0496e+08
8,2,1.66288e+12,-3.37537e+11,-3.63981e+11,-3.0143e+07,1.33044e+07,1.0496e+08
8,1,1.66149e+12,-3.45201e+11,-3.58755e+11,-2.77213e+07,1.9631e+07,1.04963e+08
8,2,1.66216e+12,-3.40002e+11,-3.64158e+11,-2.77213e+07,1.9631e+07,1.04963e+08
8,1,1.65994e+12,-3.37446e+11,-3.6407e+11,-2.46766e+07,2.58088e+07,1.04797e+08
8,2,1.66549e+12,-3.40856e+11,-3.57943e+11,-2.46766e+07,2.58088e+07,1.04797e+08
8,1,1.66162e+12,-3.43829e+11,-3.58591e+11,-2.1094e+07,3.1747e+07,1.04433e+08
8,2,1.65959e+12,-3.44356e+11,-3.57998e+11,-2.1094e+07,3.1747e+07,1.04433e+08
8,1,1.66232e+12,-3.36622e+11,-3.62158e+11,-1.7111e+07,3.73468e+07,1.03848e+08
8,2,1.6574e+12,-3.37642e+11,-3.58531e+11,-1.7111e+07,3.73468e+07,1.03848e+08
8,1,1.66204e+12,-3.42183e+11,-3.56731e+11,-1.26648e+07,4.25201e+07,1.03099e+08
8,2,1.66145e+12,-3.37873e+11,-3.5757e+11,-1.26648e+07,4.25201e+07,1.03099e+08
8,1,1.6605e+12,-3.36771e+11,-3.55594e+11,-7.58245e+06,4.71612e+07,1.02275e+08
8,2,1.662e+12,-3.42095e+11,-3.57633e+11,-7.58245e+06,4.71612e+07,1.02275e+08
8,1,1.66369e+12,-3.38104e+11,-3.58743e+11,-1.92099e+06,5.12142e+07,1.01369e+08
8,2,1.66202e+12,-3.34894e+11,-3.53713e+11,-1.92099e+06,5.12142e+07,1.01369e+08
8,1,1.66539e+12,-3.39759e+11,-3.58392e+11,4.04053e+06,5.47573e+07,1.00282e+08
8,2,1.66499e+12,-3.38482e+11,-3.5886e+11,4.04053e+06,5.47573e+07,1.00282e+08
8,1,1.66466e+12,-3.38902e+11,-3.54194e+11,1.01921e+07,5.78755e+07,9.89536e+07
8,2,1.66513e+12,-3.34872e+11,-3.50218e+11,1.01921e+07,5.78755e+07,9.89536e+07
8,1,1.66539e+12,-3.37116e+11,-3.56688e+11,1.66713e+07,6.04728e+07,9.7436e+07
8,2,1.66278e+12,-3.3757e+11,-3.55481e+11,1.66713e+07,6.04728e+07,9.7436e+07
8,1,1.66405e+12,-3.35212e+11,-3.52221e+11,2.34844e+07,6.23884e+07,9.58002e+07
8,2,1.658e+12,-3.35949e+11,-3.48392e+11,2.34844e+07,6.23884e+07,9.58002e+07
8,1,1.66516e+12,-3.36311e+11,-3.53143e+11,3.04846e+07,6.36016e+07,9.40486e+07
8,2,1.65905e+12,-3.36611e+11,-3.53108e+11,3.04846e+07,6.36016e+07,9.40486e+07
8,1,1.66274e+12,-3.3338e+11,-3.47795e+11,3.78023e+07,6.40653e+07,9.21592e+07
8,2,1.6599e+12,-3.36723e+11,-3.50566e+11,3.78023e+07,6.40653e+07,9.21592e+07
8,1,1.66536e+12,-3.31508e+11,-3.47665e+11,4.56552e+07,6.35293e+07,9.01585e+07
8,2,1.66313e+12,-3.38068e+11,-3.45435e+11,4.56552e+07,6.35293e+07,9.01585e+07
8,1,1.66597e+12,-3.29721e+11,-3.47109e+11,5.36943e+07,6.18519e+07,8.81346e+07
8,2,1.66742e+12,-3.34814e+11,-3.49822e+11,5.36943e+07,6.18519e+07,8.81346e+07
8,1,1.66048e+12,-3.32432e+11,-3.48156e+11,6.13161e+07,5.91707e+07,8.6205e+07
8,2,1.66725e+12,-3.31076e+11,-3.43731e+11,6.13161e+07,5.91707e+07,8.6205e+07
8,1,1.66344e+12,-3.36272e+11,-3.49725e+11,6.84223e+07,5.55406e+07,8.44208e+07
8,2,1.66898e+12,-3.34539e+11,-3.45204e+11,6.84223e+07,5.55406e+07,8.44208e+07
8,1,1.66937e+12,-3.34163e+11,-3.45962e+11,7.51387e+07,5.09254e+07,8.27291e+07
8,2,1.66377e+12,-3.3004e+11,-3.41303e+11,7.51387e+07,5.09254e+07,8.27291e+07
8,1,1.6654e+12,-3.30167e+11,-3.43483e+11,8.1297e+07,4.5533e+07,8.1087e+07
8,2,1.66498e+12,-3.32954e+11,-3.41947e+11,8.1297e+07,4.5533e+07,8.1087e+07
8,1,1.66396e+12,-3.2802e+11,-3.4551e+11,8.66961e+07,3.96351e+07,7.95182e+07
8,2,1.66418e+12,-3.31383e+11,-3.46662e+11,8.66961e+07,3.96351e+07,7.95182e+07
8,1,1.66955e+12,-3.32465e+11,-3.44176e+11,9.13246e+07,3.33108e+07,7.80473e+07
8,2,1.67174e+12,-3.34874e+11,-3.39441e+11,9.13246e+07,3.33108e+07,7.80473e+07
8,1,1.67327e+12,-3.27093e+11,-3.39814e+11,9.51912e+07,2.66045e+07,7.66897e+07
8,2,1.66626e+12,-3.30029e+11,-3.38415e+11,9.51912e+07,2.66045e+07,7.66897e+07
8,1,1.67339e+12,-3.33516e+11,-3.40488e+11,9.82857e+07,1.95706e+07,7.54638e+07
8,2,1.66996e+12,-3.34323e+11,-3.44978e+11,9.82857e+07,1.95706e+07,7.54638e+07
8,1,1.6702e+12,-3.28448e+11,-3.38504e+11,1.00606e+08,1.22075e+07,7.43828e+07
8,2,1.67447e+12,-3.33928e+11,-3.39864e+11,1.00606e+08,1.22075e+07,7.43828e+07
8,1,1.67321e+12,-3.33006e+11,-3.41104e+11,1.02096e+08,4.56822e+06,7.34905e+07
8,2,1.67583e+12,-3.2827e+11,-3.37065e+11,1.02096e+08,4.56822e+06,7.34905e+07
8,1,1.67642e+12,-3.30327e+11,-3.36077e+11,1.02677e+08,-3.21438e+06,7.28605e+07
8,2,1.67187e+12,-3.32495e+11,-3.37602e+11,1.02677e+08,-3.21438e+06,7.28605e+07
8,1,1.67463e+12,-3.33567e+11,-3.3474e+11,1.02336e+08,-1.09969e+07,7.2514e+07
8,2,1.67442e+12,-3.30391e+11,-3.41702e+11,1.02336e+08,-1.09969e+07,7.2514e+07
8,1,1.67865e+12,-3.31852e+11,-3.41449e+11,1.01135e+08,-1.86052e+07,7.24099e+07
8,2,1.67945e+12,-3.29292e+11,-3.38382e+11,1.01135e+08,-1.86052e+07,7.24099e+07
8,1,1.67713e+12,-3.29632e+11,-3.3606e+11,9.91481e+07,-2.5921e+07,7.25194e+07
8,2,1.67581e+12,-3.28513e+11,-3.40259e+11,9.91481e+07,-2.5921e+07,7.25194e+07
8,1,1.68022e+12,-3.28747e+11,-3.40142e+11,9.63776e+07,-3.29964e+07,7.28379e+07
8,2,1.67986e+12,-3.33316e+11,-3.32113e+11,9.63776e+07,-3.29964e+07,7.28379e+07
8,1,1.67683e+12,-3.27971e+11,-3.33424e+11,9.28128e+07,-3.98551e+07,7.33424e+07
8,2,1.67752e+12,-3.32303e+11,-3.35314e+11,9.28128e+07,-3.98551e+07,7.33424e+07
8,1,1.68016e+12,-3.35396e+11,-3.37092e+11,8.85637e+07,-4.62748e+07,7.40032e+07
8,2,1.6813e+12,-3.30949e+11,-3.32257e+11,8.85637e+07,-4.62748e+07,7.40032e+07
8,1,1.67781e+12,-3.30954e+11,-3.34088e+11,8.38235e+07,-5.19817e+07,7.48237e+07
8,2,1.67998e+12,-3.36171e+11,-3.31319e+11,8.38235e+07,-5.19817e+07,7.48237e+07
8,1,1.68343e+12,-3.30557e+11,-3.30595e+11,7.87155e+07,-5.69022e+07,7.58183e+07
8,2,1.68159e+12,-3.32967e+11,-3.33633e+11,7.87155e+07,-5.69022e+07,7.58183e+07
8,1,1.68006e+12,-3.29661e+11,-3.35701e+11,7.33016e+07,-6.11001e+07,7.69595e+07
8,2,1.68089e+12,-3.32163e+11,-3.2835e+11,7.33016e+07,-6.11001e+07,7.69595e+07
8,1,1.67934e+12,-3.33469e+11,-3.27494e+11,6.76064e+07,-6.46887e+07,7.81832e+07
8,2,1.67877e+12,-3.31466e+11,-3.30865e+11,6.76064e+07,-6.46887e+07,7.81832e+07
8,1,1.68411e+12,-3.30934e+11,-3.27353e+11,6.15227e+07,-6.7811e+07,7.94495e+07
8,2,1.68144e+12,-3.31221e+11,-3.29487e+11,6.15227e+07,-6.7811e+07,7.94495e+07
8,1,1.68496e+12,-3.36251e+11,-3.30909e+11,5.49158e+07,-7.04774e+07,8.07818e+07
8,2,1.68714e+12,-3.37876e+11,-3.29449e+11,5.49158e+07,-7.04774e+07,8.07818e+07
8,1,1.68597e+12,-3.33766e+11,-3.25695e+11,4.78873e+07,-7.24804e+07,8.22367e+07
8,2,1.68756e+12,-3.33462e+11,-3.31306e+11,4.78873e+07,-7.24804e+07,8.22367e+07
8,1,1.68552e+12,-3.40736e+11,-3.31956e+11,4.07285e+07,-7.36253e+07,8.38291e+07
8,2,1.68085e+12,-3.34484e+11,-3.31117e+11,4.07285e+07,-7.36253e+07,8.38291e+07
8,1,1.6845e+12,-3.38218e+11,-3.27205e+11,3.36233e+07,-7.39175e+07,8.55065e+07
8,2,1.68641e+12,-3.39519e+11,-3.29203e+11,3.36233e+07,-7.39175e+07,8.55065e+07
8,1,1.68656e+12,-3.42717e+11,-3.22578e+11,2.6583e+07,-7.34277e+07,8.72247e+07
8,2,1.68283e+12,-3.38258e+11,-3.26616e+11,2.6583e+07,-7.34277e+07,8.72247e+07
8,1,1.6846e+12,-3.38508e+11,-3.28226e+11,1.96257e+07,-7.21116e+07,8.90185e+07
8,2,1.6891e+12,-3.36255e+11,-3.28295e+11,1.96257e+07,-7.21116e+07,8.90185e+07
8,1,1.68193e+12,-3.40159e+11,-3.24676e+11,1.28725e+07,-6.98672e+07,9.09472e+07
8,2,1.68728e+12,-3.39956e+11,-3.20431e+11,1.28725e+07,-6.98672e+07,9.09472e+07
8,1,1.68401e+12,-3.42097e+11,-3.22798e+11,6.4644e+06,-6.67038e+07,9.29846e+07
8,2,1.68268e+12,-3.43611e+11,-3.20162e+11,6.4644e+06,-6.67038e+07,9.29846e+07
8,1,1.68446e+12,-3.43014e+11,-3.1833e+11,451067,-6.27716e+07,9.50097e+07
8,2,1.68742e+12,-3.42759e+11,-3.18385e+11,451067,-6.27716e+07,9.50097e+07
8,1,1.68228e+12,-3.39484e+11,-3.24567e+11,-5.20286e+06,-5.8232e+07,9.68991e+07
8,2,1.68279e+12,-3.39785e+11,-3.25081e+11,-5.20286e+06,-5.8232e+07,9.68991e+07
8,1,1.68508e+12,-3.43834e+11,-3.19571e+11,-1.04988e+07,-5.31627e+07,9.85963e+07
8,2,1.68435e+12,-3.40201e+11,-3.2341e+11,-1.04988e+07,-5.31627e+07,9.85963e+07
8,1,1.68176e+12,-3.40158e+11,-3.18796e+11,-1.53275e+07,-4.75889e+07,1.00108e+08
8,2,1.68954e+12,-3.47327e+11,-3.22116e+11,-1.53275e+07,-4.75889e+07,1.00108e+08
8,1,1.68173e+12,-3.42373e+11,-3.20182e+11,-1.953e+07,-4.15488e+07,1.01462e+08
8,2,1.68496e+12,-3.47353e+11,-3.20992e+11,-1.953e+07,-4.15488e+07,1.01462e+08
8,1,1.68352e+12,-3.43269e+11,-3.15347e+11,-2.30083e+07,-3.51141e+07,1.02673e+08
8,2,1.68714e+12,-3.45127e+11,-3.14939e+11,-2.30083e+07,-3.51141e+07,1.02673e+08
8,1,1.68177e+12,-3.45703e+11,-3.17471e+11,-2.57554e+07,-2.83775e+07,1.0372e+08
8,2,1.68857e+12,-3.42438e+11,-3.17094e+11,-2.57554e+07,-2.83775e+07,1.0372e+08
8,1,1.6843e+12,-3.47108e+11,-3.14142e+11,-2.77945e+07,-2.14078e+07,1.04585e+08
8,2,1.68135e+12,-3.41845e+11,-3.17267e+11,-2.77945e+07,-2.14078e+07,1.04585e+08
8,1,1.68464e+12,-3.48173e+11,-3.14444e+11,-2.91189e+07,-1.42115e+07,1.05269e+08
8,2,1.68694e+12,-3.44884e+11,-3.15429e+11,-2.91189e+07,-1.42115e+07,1.05269e+08
8,1,1.68105e+12,-3.40913e+11,-3.09759e+11,-2.96964e+07,-6.78553e+06,1.0577e+08
8,2,1.68687e+12,-3.43188e+11,-3.14047e+11,-2.96964e+07,-6.78553e+06,1.0577e+08
8,1,1.68627e+12,-3.42227e+11,-3.11776e+11,-2.94987e+07,786524,1.06067e+08
8,2,1.68302e+12,-3.48634e+11,-3.07471e+11,-2.94987e+07,786524,1.06067e+08
8,1,1.68502e+12,-3.40709e+11,-3.12521e+11,-2.85059e+07,8.34054e+06,1.06146e+08
8,2,1.68085e+12,-3.41455e+11,-3.11012e+11,-2.85059e+07,8.34054e+06,1.06146e+08
8,1,1.6867e+12,-3.46761e+11,-3.05279e+11,-2.67339e+07,1.57268e+07,1.06007e+08
8,2,1.68186e+12,-3.41168e+11,-3.06076e+11,-2.67339e+07,1.57268e+07,1.06007e+08
8,1,1.6862e+12,-3.43748e+11,-3.04994e+11,-2.4285e+07,2.28655e+07,1.05623e+08
8,2,1.68626e+12,-3.42353e+11,-3.09657e+11,-2.4285e+07,2.28655e+07,1.05623e+08
8,1,1.67868e+12,-3.44656e+11,-3.05348e+11,-2.12572e+07,2.97355e+07,1.04969e+08
8,2,1.68073e+12,-3.44786e+11,-3.08807e+11,-2.12572e+07,2.97355e+07,1.04969e+08
8,1,1.68212e+12,-3.47422e+11,-3.07638e+11,-1.75931e+07,3.63092e+07,1.04069e+08
8,2,1.6827e+12,-3.40442e+11,-3.03369e+11,-1.75931e+07,3.63092e+07,1.04069e+08
8,1,1.68313e+12,-3.4698e+11,-3.08213e+11,-1.32192e+07,4.24714e+07,1.02973e+08
8,2,1.68003e+12,-3.39389e+11,-3.05789e+11,-1.32192e+07,4.24714e+07,1.02973e+08
8,1,1.67862e+12,-3.39506e+11,-3.07712e+11,-8.30777e+06,4.80452e+07,1.01704e+08
8,2,1.68638e+12,-3.43766e+11,-3.02852e+11,-8.30777e+06,4.80452e+07,1.01704e+08
8,1,1.68616e+12,-3.44138e+11,-3.02651e+11,-3.06322e+06,5.292e+07,1.00297e+08
8,2,1.67991e+12,-3.41516e+11,-2.99129e+11,-3.06322e+06,5.292e+07,1.00297e+08
8,1,1.68373e+12,-3.41715e+11,-2.98408e+11,2.65728e+06,5.70699e+07,9.88295e+07
8,2,1.68045e+12,-3.454e+11,-3.0385e+11,2.65728e+06,5.70699e+07,9.88295e+07
8,1,1.68248e+12,-3.38684e+11,-2.98702e+11,9.03386e+06,6.04669e+07,9.73342e+07
8,2,1.67823e+12,-3.41801e+11,-3.01502e+11,9.03386e+06,6.04669e+07,9.73342e+07
8,1,1.68585e+12,-3.3937e+11,-2.95624e+11,1.57576e+07,6.30879e+07,9.57797e+07
8,2,1.68092e+12,-3.3993e+11,-2.97506e+11,1.57576e+07,6.30879e+07,9.57797e+07
8,1,1.68492e+12,-3.40406e+11,-2.95517e+11,2.2353e+07,6.49542e+07,9.41813e+07
8,2,1.68471e+12,-3.42368e+11,-2.95255e+11,2.2353e+07,6.49542e+07,9.41813e+07
8,1,1.68542e+12,-3.38949e+11,-2.99603e+11,2.87669e+07,6.60955e+07,9.2597e+07
8,2,1.68582e+12,-3.37446e+11,-2.94361e+11,2.87669e+07,6.60955e+07,9.2597e+07
8,1,1.68566e+12,-3.42025e+11,-2.95699e+11,3.51872e+07,6.65802e+07,9.09999e+07
8,2,1.68389e+12,-3.40673e+11,-2.96892e+11,3.51872e+07,6.65802e+07,9.09999e+07
8,1,1.6803e+12,-3.3817e+11,-2.95288e+11,4.17126e+07,6.64701e+07,8.93224e+07
8,2,1.68726e+12,-3.37608e+11,-2.98364e+11,4.17126e+07,6.64701e+07,8.93224e+07
8,1,1.68292e+12,-3.34693e+11,-2.98143e+11,4.84246e+07,6.56186e+07,8.76122e+07
8,2,1.68584e+12,-3.36209e+11,-2.9522e+11,4.84246e+07,6.56186e+07,8.76122e+07
8,1,1.68515e+12,-3.32849e+11,-2.96872e+11,5.52493e+07,6.38156e+07,8.59937e+07
8,2,1.68701e+12,-3.36085e+11,-2.94322e+11,5.52493e+07,6.38156e+07,8.59937e+07
8,1,1.68931e+12,-3.38254e+11,-2.93052e+11,6.18272e+07,6.11602e+07,8.45155e+07
8,2,1.68854e+12,-3.37574e+11,-2.93769e+11,6.18272e+07,6.11602e+07,8.45155e+07
8,1,1.68309e+12,-3.34501e+11,-2.95162e+11,6.79726e+07,5.78517e+07,8.3144e+07
8,2,1.68763e+12,-3.34827e+11,-2.92551e+11,6.79726e+07,5.78517e+07,8.3144e+07
8,1,1.68404e+12,-3.36723e+11,-2.95409e+11,7.38324e+07,5.37999e+07,8.18552e+07
8,2,1.68991e+12,-3.3591e+11,-2.94247e+11,7.38324e+07,5.37999e+07,8.18552e+07
8,1,1.69055e+12,-3.3559e+11,-2.94111e+11,7.93733e+07,4.89373e+07,8.06711e+07
8,2,1.68682e+12,-3.31702e+11,-2.90597e+11,7.93733e+07,4.89373e+07,8.06711e+07
8,1,1.69193e+12,-3.33528e+11,-2.86811e+11,8.43293e+07,4.35158e+07,7.96121e+07
8,2,1.68778e+12,-3.29312e+11,-2.91524e+11,8.43293e+07,4.35158e+07,7.96121e+07
8,1,1.69237e+12,-3.30945e+11,-2.88194e+11,8.86364e+07,3.77248e+07,7.86479e+07
8,2,1.69121e+12,-3.32151e+11,-2.89559e+11,8.86364e+07,3.77248e+07,7.86479e+07
8,1,1.6944e+12,-3.32199e+11,-2.87762e+11,9.23898e+07,3.14719e+07,7.77493e+07
8,2,1.69055e+12,-3.3276e+11,-2.87705e+11,9.23898e+07,3.14719e+07,7.77493e+07
8,1,1.68948e+12,-3.34159e+11,-2.83807e+11,9.55281e+07,2.47163e+07,7.6965e+07
8,2,1.69194e+12,-3.2921e+11,-2.90721e+11,9.55281e+07,2.47163e+07,7.6965e+07
8,1,1.69602e+12,-3.29505e+11,-2.8758e+11,9.78764e+07,1.76609e+07,7.63865e+07
8,2,1.68891e+12,-3.29822e+11,-2.9043e+11,9.78764e+07,1.76609e+07,7.63865e+07
8,1,1.69146e+12,-3.29153e+11,-2.89547e+11,9.9351e+07,1.05695e+07,7.60658e+07
8,2,1.69409e+12,-3.34518e+11,-2.82897e+11,9.9351e+07,1.05695e+07,7.60658e+07
8,1,1.69289e+12,-3.3511e+11,-2.83355e+11,9.99878e+07,3.5558e+06,7.60013e+07
8,2,1.69288e+12,-3.32731e+11,-2.86964e+11,9.99878e+07,3.5558e+06,7.60013e+07
