PID,weight,x0,xf,E0,Ef
524,9,-6.85124e+10,2.08789e+12,0,5.60559e-09
524,10,-6.14084e+10,2.08789e+12,0,5.60559e-09
525,1,-8.31171e+11,2.08789e+12,0,5.60559e-09
525,1,-8.27035e+11,2.08789e+12,0,5.60559e-09
525,2,-8.27837e+11,2.08789e+12,0,5.60559e-09
525,1,-8.25711e+11,2.08789e+12,0,5.60559e-09
525,2,-8.24399e+11,2.08789e+12,0,5.60559e-09
525,3,-8.30966e+11,2.08789e+12,0,5.60559e-09
525,1,-8.23822e+11,2.08789e+12,0,5.60559e-09
525,2,-8.24483e+11,2.08789e+12,0,5.60559e-09
525,3,-8.25587e+11,2.08789e+12,0,5.60559e-09
525,4,-8.26726e+11,2.08789e+12,0,5.60559e-09
525,1,-8.19115e+11,2.08789e+12,0,5.60559e-09
525,2,-8.1819e+11,2.08789e+12,0,5.60559e-09
525,3,-8.18436e+11,2.08789e+12,0,5.60559e-09
525,4,-8.25832e+11,2.08789e+12,0,5.60559e-09
525,5,-8.18745e+11,2.08789e+12,0,5.60559e-09
525,1,-8.2166e+11,2.08789e+12,0,5.60559e-09
525,2,-8.14853e+11,2.08789e+12,0,5.60559e-09
525,3,-8.21964e+11,2.08789e+12,0,5.60559e-09
525,4,-8.18021e+11,2.08789e+12,0,5.60559e-09
525,5,-8.22099e+11,2.08789e+12,0,5.60559e-09
525,6,-8.16397e+11,2.08789e+12,0,5.60559e-09
525,1,-8.11459e+11,2.08789e+12,0,5.60559e-09
525,2,-8.13452e+11,2.08789e+12,0,5.60559e-09
525,3,-8.15866e+11,2.08789e+12,0,5.60559e-09
525,4,-8.17229e+11,2.08781e+12,0,1.69655e-10
525,5,-8.12317e+11,2.08789e+12,0,5.60559e-09
525,6,-8.16642e+11,2.08808e+12,0,3.04573e-10
525,7,-8.11902e+11,2.08789e+12,0,5.60559e-09
525,1,-7.90796e+11,2.08789e+12,0,5.60559e-09
525,2,-7.88794e+11,2.08789e+12,0,5.60559e-09
525,3,-7.87114e+11,2.08802e+12,0,9.17623e-09
525,4,-7.88545e+11,2.08789e+12,0,5.60559e-09
525,5,-7.89016e+11,2.08789e+12,0,5.60559e-09
525,6,-7.89203e+11,2.08789e+12,0,5.60559e-09
525,7,-7.88528e+11,2.08789e+12,0,5.60559e-09
525,8,-7.88097e+11,2.08789e+12,0,5.60559e-09
526,1,-8.21086e+11,2.08789e+12,0,5.60559e-09
526,1,-8.19328e+11,2.08789e+12,0,5.60559e-09
526,2,-8.21744e+11,2.08789e+12,0,5.60559e-09
526,1,-8.0635e+11,2.08789e+12,0,5.60559e-09
526,2,-8.06069e+11,2.08789e+12,0,5.60559e-09
526,3,-8.05481e+11,2.08789e+12,0,5.60559e-09
526,1,-7.8878e+11,2.08789e+12,0,5.60559e-09
526,2,-7.86706e+11,2.08789e+12,0,5.60559e-09
526,3,-7.86871e+11,2.08789e+12,0,5.60559e-09
526,4,-7.8718e+11,2.08789e+12,0,5.60559e-09
526,1,-7.64566e+11,2.08789e+12,0,5.60559e-09
526,2,-7.60109e+11,2.08789e+12,0,5.60559e-09
526,3,-7.58626e+11,2.08789e+12,0,5.60559e-09
526,4,-7.57822e+11,2.08789e+12,0,5.60559e-09
526,5,-7.56942e+11,2.08789e+12,0,5.60559e-09
526,1,-2.28225e+11,2.08789e+12,0,5.60559e-09
526,2,-2.25454e+11,2.08789e+12,0,5.60559e-09
526,3,-2.29554e+11,2.08789e+12,0,5.60559e-09
526,4,-2.22365e+11,2.08789e+12,0,5.60559e-09
526,5,-2.2728e+11,2.08859e+12,0,3.85494e-09
526,6,-2.27277e+11,2.08789e+12,0,5.60559e-09
526,1,2.53648e+09,2.08789e+12,0,5.60559e-09
526,2,7.64346e+09,2.08789e+12,0,5.60559e-09
526,3,7.31982e+08,2.08789e+12,0,5.60559e-09
526,4,8.04685e+09,2.08832e+12,0,1.26371e-08
526,5,8.47888e+09,2.08789e+12,0,5.60559e-09
526,6,3.78174e+09,2.08789e+12,0,5.60559e-09
526,7,1.87386e+09,2.08789e+12,0,5.60559e-09
527,1,-8.23997e+11,2.08789e+12,0,5.60559e-09
527,1,-8.11019e+11,2.08789e+12,0,5.60559e-09
527,2,-8.18883e+11,2.08789e+12,0,5.60559e-09
527,1,-8.00165e+11,2.08789e+12,0,5.60559e-09
527,2,-7.9896e+11,2.08811e+12,0,1.32024e-08
527,3,-7.9576e+11,2.08789e+12,0,5.60559e-09
527,1,-2.83878e+10,2.08804e+12,0,2.52613e-10
527,2,-2.40283e+10,2.08789e+12,0,5.60559e-09
527,3,-3.17456e+10,2.08789e+12,0,5.60559e-09
527,4,-3.05069e+10,2.08789e+12,0,5.60559e-09
527,1,-1.00539e+10,2.08789e+12,0,5.60559e-09
527,2,-5.47119e+09,2.08789e+12,0,5.60559e-09
527,3,-1.06223e+10,2.08789e+12,0,5.60559e-09
527,4,-7.56528e+09,2.08789e+12,0,5.60559e-09
527,5,-4.61674e+09,2.08789e+12,0,5.60559e-09
527,1,-1.15686e+11,2.08789e+12,0,5.60559e-09
527,2,-1.11165e+11,2.08789e+12,0,5.60559e-09
527,3,-1.18288e+11,2.08789e+12,0,5.60559e-09
527,4,-1.1822e+11,2.08789e+12,0,5.60559e-09
527,5,-1.15854e+11,2.08789e+12,0,5.60559e-09
527,6,-1.18787e+11,2.08789e+12,0,5.60559e-09
527,1,-1.20264e+11,2.08789e+12,0,5.60559e-09
527,2,-1.24162e+11,2.08789e+12,0,5.60559e-09
527,3,-1.2725e+11,2.08789e+12,0,5.60559e-09
527,4,-1.24986e+11,2.08789e+12,0,5.60559e-09
527,5,-1.20914e+11,2.08789e+12,0,5.60559e-09
527,6,-1.2323e+11,2.08789e+12,0,5.60559e-09
527,7,-1.24381e+11,2.08789e+12,0,5.60559e-09
527,1,-3.30231e+10,2.08789e+12,0,5.60559e-09
527,2,-3.10054e+10,2.08789e+12,0,5.60559e-09
527,3,-3.5901e+10,2.08789e+12,0,5.60559e-09
527,4,-3.80232e+10,2.08789e+12,0,5.60559e-09
527,5,-3.70014e+10,2.08789e+12,0,5.60559e-09
527,6,-3.55589e+10,2.08806e+12,0,1.40127e-08
527,7,-3.25593e+10,2.08789e+12,0,5.60559e-09
527,8,-3.54097e+10,2.08789e+12,0,5.60559e-09
527,1,-4.9015e+09,2.08789e+12,0,5.60559e-09
527,2,-6.52807e+09,2.08789e+12,0,5.60559e-09
527,3,-1.44405e+09,2.08789e+12,0,5.60559e-09
527,4,-8.71979e+09,2.08789e+12,0,5.60559e-09
527,5,-7.52946e+08,2.08789e+12,0,5.60559e-09
527,6,-4.8081e+09,2.08789e+12,0,5.60559e-09
527,7,-5.69266e+09,2.08789e+12,0,5.60559e-09
527,8,-8.18737e+09,2.08789e+12,0,5.60559e-09
527,9,-5.31179e+09,2.08789e+12,0,5.60559e-09
527,1,-6.64829e+10,2.08789e+12,0,5.60559e-09
527,2,-6.46091e+10,2.08789e+12,0,5.60559e-09
527,3,-5.84159e+10,2.08789e+12,0,5.60559e-09
527,4,-6.20101e+10,2.08789e+12,0,5.60559e-09
527,5,-6.59585e+10,2.08789e+12,0,5.60559e-09
527,6,-6.50757e+10,2.08789e+12,0,5.60559e-09
527,7,-6.19832e+10,2.08837e+12,0,1.81766e-09
527,8,-6.42772e+10,2.08789e+12,0,5.60559e-09
527,9,-5.86566e+10,2.08789e+12,0,5.60559e-09
527,10,-6.17057e+10,2.08852e+12,0,3.13714e-09
528,1,-8.19933e+11,2.08789e+12,0,5.60559e-09
528,1,-8.2105e+11,2.08789e+12,0,5.60559e-09
528,2,-8.22406e+11,2.08789e+12,0,5.60559e-09
528,1,-8.12855e+11,2.08789e+12,0,5.60559e-09
528,2,-8.16272e+11,2.0882e+12,0,1.72366e-08
528,3,-8.17457e+11,2.08789e+12,0,5.60559e-09
528,1,-7.94994e+11,2.08789e+12,0,5.60559e-09
528,2,-7.94665e+11,2.08789e+12,0,5.60559e-09
528,3,-8.00035e+11,2.08789e+12,0,5.60559e-09
528,4,-7.96836e+11,2.08789e+12,0,5.60559e-09
528,1,-3.03408e+09,2.08762e+12,0,2.41544e-11
528,2,-3.18553e+09,2.08789e+12,0,5.60559e-09
528,3,2.23851e+09,2.08789e+12,0,5.60559e-09
528,4,-2.58275e+08,2.08789e+12,0,5.60559e-09
528,5,-4.16539e+09,2.08789e+12,0,5.60559e-09
528,1,2.19886e+09,2.08864e+12,0,4.4111e-09
528,2,1.19413e+08,2.08789e+12,0,5.60559e-09
528,3,5.82775e+09,2.08789e+12,0,5.60559e-09
528,4,2.1264e+09,2.08789e+12,0,5.60559e-09
528,5,7.38438e+08,2.08789e+12,0,5.60559e-09
528,6,5.31102e+09,2.08789e+12,0,5.60559e-09
528,1,1.70833e+10,2.08789e+12,0,5.60559e-09
528,2,1.73873e+10,2.08789e+12,0,5.60559e-09
528,3,1.00709e+10,2.08789e+12,0,5.60559e-09
528,4,1.52388e+10,2.08789e+12,0,5.60559e-09
528,5,1.24103e+10,2.08789e+12,0,5.60559e-09
528,6,1.51579e+10,2.08754e+12,0,1.12143e-09
528,7,1.38335e+10,2.08789e+12,0,5.60559e-09
529,1,-8.27267e+11,2.08789e+12,0,5.60559e-09
529,1,-8.24201e+11,2.08789e+12,0,5.60559e-09
529,2,-8.27553e+11,2.08789e+12,0,5.60559e-09
529,1,-8.19027e+11,2.08789e+12,0,5.60559e-09
529,2,-8.20553e+11,2.08789e+12,0,5.60559e-09
529,3,-8.24478e+11,2.08789e+12,0,5.60559e-09
529,1,-8.14156e+11,2.08789e+12,0,5.60559e-09
529,2,-8.13032e+11,2.08789e+12,0,5.60559e-09
529,3,-8.11967e+11,2.08789e+12,0,5.60559e-09
529,4,-8.17835e+11,2.08814e+12,0,2.7879e-09
529,1,-8.03457e+11,2.08789e+12,0,5.60559e-09
529,2,-8.10299e+11,2.08789e+12,0,5.60559e-09
529,3,-8.08901e+11,2.08789e+12,0,5.60559e-09
529,4,-8.06368e+11,2.08789e+12,0,5.60559e-09
529,5,-8.06389e+11,2.08789e+12,0,5.60559e-09
529,1,-7.9027e+11,2.08789e+12,0,5.60559e-09
529,2,-7.98099e+11,2.08789e+12,0,5.60559e-09
529,3,-7.95266e+11,2.08789e+12,0,5.60559e-09
529,4,-7.97519e+11,2.08789e+12,0,5.60559e-09
529,5,-7.91149e+11,2.08789e+12,0,5.60559e-09
529,6,-7.97734e+11,2.08789e+12,0,5.60559e-09
529,1,-7.78605e+11,2.08789e+12,0,5.60559e-09
529,2,-7.80629e+11,2.08789e+12,0,5.60559e-09
529,3,-7.83314e+11,2.08789e+12,0,5.60559e-09
529,4,-7.81847e+11,2.08789e+12,0,5.60559e-09
529,5,-7.79153e+11,2.08789e+12,0,5.60559e-09
529,6,-7.7799e+11,2.08789e+12,0,5.60559e-09
529,7,-7.80673e+11,2.08789e+12,0,5.60559e-09
529,1,-2.2283e+10,2.08789e+12,0,5.60559e-09
529,2,-1.97952e+10,2.08789e+12,0,5.60559e-09
529,3,-2.52689e+10,2.08783e+12,0,1.03346e-10
529,4,-2.10829e+10,2.08789e+12,0,5.60559e-09
529,5,-2.33005e+10,2.08789e+12,0,5.60559e-09
529,6,-2.40128e+10,2.08789e+12,0,5.60559e-09
529,7,-2.41551e+10,2.08753e+12,0,9.92845e-10
529,8,-1.87667e+10,2.08789e+12,0,5.60559e-09
529,1,-1.49742e+10,2.08789e+12,0,5.60559e-09
529,2,-1.58263e+10,2.08789e+12,0,5.60559e-09
529,3,-1.72379e+10,2.08789e+12,0,5.60559e-09
529,4,-1.59284e+10,2.08789e+12,0,5.60559e-09
529,5,-1.87862e+10,2.08789e+12,0,5.60559e-09
529,6,-1.50809e+10,2.08789e+12,0,5.60559e-09
529,7,-1.85311e+10,2.08789e+12,0,5.60559e-09
529,8,-1.36782e+10,2.08789e+12,0,5.60559e-09
529,9,-1.34421e+10,2.08789e+12,0,5.60559e-09
529,1,5.73487e+09,2.08789e+12,0,5.60559e-09
529,2,7.17652e+09,2.08789e+12,0,5.60559e-09
529,3,4.65003e+09,2.08789e+12,0,5.60559e-09
529,4,-5.92096e+07,2.08789e+12,0,5.60559e-09
529,5,6.07058e+09,2.08789e+12,0,5.60559e-09
529,6,7.40467e+09,2.08772e+12,0,3.53907e-10
529,7,6.15134e+09,2.08789e+12,0,5.60559e-09
529,8,5.38227e+09,2.08789e+12,0,5.60559e-09
529,9,5.62083e+09,2.08789e+12,0,5.60559e-09
529,10,4.89023e+08,2.08789e+12,0,5.60559e-09
530,1,-8.0562e+11,2.08789e+12,0,5.60559e-09
530,1,-8.00439e+11,2.08789e+12,0,5.60559e-09
530,2,-8.00548e+11,2.08789e+12,0,5.60559e-09
530,1,-7.85271e+11,2.08789e+12,0,5.60559e-09
530,2,-7.85236e+11,2.08789e+12,0,5.60559e-09
530,3,-7.82391e+11,2.08789e+12,0,5.60559e-09
530,1,-6.99911e+11,2.08789e+12,0,5.60559e-09
530,2,-7.03967e+11,2.08789e+12,0,5.60559e-09
530,3,-6.98042e+11,2.08789e+12,0,5.60559e-09
530,4,-6.99076e+11,2.08817e+12,0,7.21498e-10
530,1,-3.63868e+10,2.08789e+12,0,5.60559e-09
530,2,-3.59333e+10,2.08789e+12,0,5.60559e-09
530,3,-3.60675e+10,2.08789e+12,0,5.60559e-09
530,4,-3.89289e+10,2.08789e+12,0,5.60559e-09
530,5,-3.39451e+10,2.088e+12,0,1.22854e-10
530,1,-3.4859e+10,2.08789e+12,0,5.60559e-09
530,2,-3.36511e+10,2.08789e+12,0,5.60559e-09
530,3,-3.35157e+10,2.08789e+12,0,5.60559e-09
530,4,-2.74625e+10,2.08789e+12,0,5.60559e-09
530,5,-2.75114e+10,2.08789e+12,0,5.60559e-09
530,6,-3.23255e+10,2.08789e+12,0,5.60559e-09
530,1,-1.91353e+10,2.08757e+12,0,1.00487e-09
530,2,-1.91408e+10,2.08789e+12,0,5.60559e-09
530,3,-1.62319e+10,2.08789e+12,0,5.60559e-09
530,4,-1.78201e+10,2.08789e+12,0,5.60559e-09
530,5,-1.66212e+10,2.08789e+12,0,5.60559e-09
530,6,-1.47865e+10,2.08789e+12,0,5.60559e-09
530,7,-1.97565e+10,2.08789e+12,0,5.60559e-09
531,1,-8.31539e+11,2.08789e+12,0,5.60559e-09
531,1,-8.26507e+11,2.08789e+12,0,5.60559e-09
531,2,-8.27088e+11,2.08789e+12,0,5.60559e-09
531,1,-8.23611e+11,2.08789e+12,0,5.60559e-09
531,2,-8.3003e+11,2.08787e+12,0,1.21286e-10
531,3,-8.29735e+11,2.08789e+12,0,5.60559e-09
531,1,-8.21117e+11,2.08789e+12,0,5.60559e-09
531,2,-8.26103e+11,2.08789e+12,0,5.60559e-09
531,3,-8.26352e+11,2.08789e+12,0,5.60559e-09
531,4,-8.21757e+11,2.08789e+12,0,5.60559e-09
531,1,-8.19751e+11,2.08789e+12,0,5.60559e-09
531,2,-8.25719e+11,2.08789e+12,0,5.60559e-09
531,3,-8.23805e+11,2.08789e+12,0,5.60559e-09
531,4,-8.1854e+11,2.08789e+12,0,5.60559e-09
531,5,-8.23347e+11,2.08789e+12,0,5.60559e-09
531,1,-8.18366e+11,2.08789e+12,0,5.60559e-09
531,2,-8.15397e+11,2.08787e+12,0,1.39491e-10
531,3,-8.16802e+11,2.08789e+12,0,5.60559e-09
531,4,-8.18056e+11,2.08789e+12,0,5.60559e-09
531,5,-8.22012e+11,2.08789e+12,0,5.60559e-09
531,6,-8.21736e+11,2.08789e+12,0,5.60559e-09
531,1,-8.11947e+11,2.08752e+12,0,4.40513e-09
531,2,-8.15618e+11,2.08789e+12,0,5.60559e-09
531,3,-8.12566e+11,2.08789e+12,0,5.60559e-09
531,4,-8.13666e+11,2.08789e+12,0,5.60559e-09
531,5,-8.18178e+11,2.08789e+12,0,5.60559e-09
531,6,-8.15284e+11,2.08789e+12,0,5.60559e-09
531,7,-8.14992e+11,2.08789e+12,0,5.60559e-09
531,1,-7.18022e+11,2.08789e+12,0,5.60559e-09
531,2,-7.20632e+11,2.08789e+12,0,5.60559e-09
531,3,-7.1788e+11,2.08789e+12,0,5.60559e-09
531,4,-7.21148e+11,2.08789e+12,0,5.60559e-09
531,5,-7.18497e+11,2.08789e+12,0,5.60559e-09
531,6,-7.19041e+11,2.08789e+12,0,5.60559e-09
531,7,-7.17068e+11,2.08789e+12,0,5.60559e-09
531,8,-7.19842e+11,2.08789e+12,0,5.60559e-09
531,1,-6.97562e+11,2.08789e+12,0,5.60559e-09
531,2,-6.97406e+11,2.08789e+12,0,5.60559e-09
531,3,-7.00805e+11,2.08789e+12,0,5.60559e-09
531,4,-6.96159e+11,2.08789e+12,0,5.60559e-09
531,5,-6.98985e+11,2.08789e+12,0,5.60559e-09
531,6,-6.96161e+11,2.08789e+12,0,5.60559e-09
531,7,-6.96411e+11,2.08789e+12,0,5.60559e-09
531,8,-6.9444e+11,2.08776e+12,0,2.3651e-10
531,9,-6.97981e+11,2.08789e+12,0,5.60559e-09
531,1,-6.55757e+11,2.08789e+12,0,5.60559e-09
531,2,-6.5806e+11,2.08789e+12,0,5.60559e-09
531,3,-6.59302e+11,2.08789e+12,0,5.60559e-09
531,4,-6.63404e+11,2.08789e+12,0,5.60559e-09
531,5,-6.58776e+11,2.08789e+12,0,5.60559e-09
531,6,-6.57745e+11,2.08789e+12,0,5.60559e-09
531,7,-6.61053e+11,2.08789e+12,0,5.60559e-09
531,8,-6.59353e+11,2.08789e+12,0,5.60559e-09
531,9,-6.60744e+11,2.08789e+12,0,5.60559e-09
531,10,-6.61513e+11,2.08789e+12,0,5.60559e-09
532,1,-8.13482e+11,2.08792e+12,0,1.69879e-08
532,1,-8.11358e+11,2.08789e+12,0,5.60559e-09
532,2,-8.16314e+11,2.08789e+12,0,5.60559e-09
532,1,-8.06038e+11,2.08789e+12,0,5.60559e-09
532,2,-7.99979e+11,2.08865e+12,0,4.51043e-09
532,3,-8.02139e+11,2.08789e+12,0,5.60559e-09
532,1,-7.73999e+11,2.08789e+12,0,5.60559e-09
532,2,-7.75739e+11,2.08768e+12,0,5.8307e-10
532,3,-7.74114e+11,2.08789e+12,0,5.60559e-09
532,4,-7.73238e+11,2.08789e+12,0,5.60559e-09
532,1,-5.46765e+11,2.08789e+12,0,5.60559e-09
532,2,-5.44734e+11,2.08789e+12,0,5.60559e-09
532,3,-5.47377e+11,2.08789e+12,0,5.60559e-09
532,4,-5.43445e+11,2.08789e+12,0,5.60559e-09
532,5,-5.42954e+11,2.08789e+12,0,5.60559e-09
533,1,-7.98335e+11,2.08789e+12,0,5.60559e-09
533,1,-7.85864e+11,2.08789e+12,0,5.60559e-09
533,2,-7.8022e+11,2.08789e+12,0,5.60559e-09
533,1,-5.93678e+11,2.08761e+12,0,7.78313e-10
533,2,-5.93217e+11,2.08789e+12,0,5.60559e-09
533,3,-5.99631e+11,2.08789e+12,0,5.60559e-09
533,1,-4.06411e+11,2.08789e+12,0,5.60559e-09
533,2,-4.05761e+11,2.08789e+12,0,5.60559e-09
533,3,-4.06149e+11,2.08789e+12,0,5.60559e-09
533,4,-4.06618e+11,2.08789e+12,0,5.60559e-09
534,1,-8.30227e+11,2.08789e+12,0,5.60559e-09
534,1,-8.25996e+11,2.08789e+12,0,5.60559e-09
534,2,-8.20762e+11,2.08789e+12,0,5.60559e-09
534,1,-8.20274e+11,2.08766e+12,0,5.31142e-10
534,2,-8.2194e+11,2.08824e+12,0,9.57686e-10
534,3,-8.22331e+11,2.08789e+12,0,5.60559e-09
534,1,-8.04254e+11,2.08789e+12,0,5.60559e-09
534,2,-8.04454e+11,2.08789e+12,0,5.60559e-09
534,3,-8.04329e+11,2.08789e+12,0,5.60559e-09
534,4,-8.08214e+11,2.08789e+12,0,5.60559e-09
534,1,-7.93629e+11,2.08789e+12,0,5.60559e-09
534,2,-7.91462e+11,2.08789e+12,0,5.60559e-09
534,3,-7.87162e+11,2.08789e+12,0,5.60559e-09
534,4,-7.87273e+11,2.08789e+12,0,5.60559e-09
534,5,-7.93878e+11,2.08789e+12,0,5.60559e-09
534,1,-7.54225e+11,2.08789e+12,0,5.60559e-09
534,2,-7.5829e+11,2.08789e+12,0,5.60559e-09
534,3,-7.59564e+11,2.08789e+12,0,5.60559e-09
534,4,-7.54276e+11,2.08789e+12,0,5.60559e-09
534,5,-7.6017e+11,2.08789e+12,0,5.60559e-09
534,6,-7.61785e+11,2.08789e+12,0,5.60559e-09
534,1,-5.14556e+11,2.08789e+12,0,5.60559e-09
534,2,-5.14934e+11,2.08789e+12,0,5.60559e-09
534,3,-5.1075e+11,2.08789e+12,0,5.60559e-09
534,4,-5.13946e+11,2.08789e+12,0,5.60559e-09
534,5,-5.11014e+11,2.08789e+12,0,5.60559e-09
534,6,-5.17155e+11,2.08789e+12,0,5.60559e-09
534,7,-5.1112e+11,2.08789e+12,0,5.60559e-09
535,1,-8.28853e+11,2.08789e+12,0,5.60559e-09
535,1,-8.25936e+11,2.08789e+12,0,5.60559e-09
535,2,-8.30549e+11,2.08789e+12,0,5.60559e-09
535,1,-8.27536e+11,2.0886e+12,0,3.93534e-09
535,2,-8.24838e+11,2.08789e+12,0,5.60559e-09
535,3,-8.29499e+11,2.08789e+12,0,5.60559e-09
535,1,-8.27478e+11,2.08789e+12,0,5.60559e-09
535,2,-8.23619e+11,2.08789e+12,0,5.60559e-09
535,3,-8.27052e+11,2.08789e+12,0,5.60559e-09
535,4,-8.29843e+11,2.08789e+12,0,5.60559e-09
535,1,-8.24241e+11,2.08789e+12,0,5.60559e-09
535,2,-8.24996e+11,2.08789e+12,0,5.60559e-09
535,3,-8.28841e+11,2.08789e+12,0,5.60559e-09
535,4,-8.2405e+11,2.08789e+12,0,5.60559e-09
535,5,-8.25161e+11,2.08789e+12,0,5.60559e-09
535,1,-8.25526e+11,2.08789e+12,0,5.60559e-09
535,2,-8.25416e+11,2.08789e+12,0,5.60559e-09
535,3,-8.2713e+11,2.08789e+12,0,5.60559e-09
535,4,-8.20009e+11,2.08789e+12,0,5.60559e-09
535,5,-8.24852e+11,2.08795e+12,0,1.59907e-10
535,6,-8.23859e+11,2.08789e+12,0,5.60559e-09
535,1,-8.19714e+11,2.08789e+12,0,5.60559e-09
535,2,-8.19863e+11,2.08789e+12,0,5.60559e-09
535,3,-8.22853e+11,2.08789e+12,0,5.60559e-09
535,4,-8.21879e+11,2.08789e+12,0,5.60559e-09
535,5,-8.18707e+11,2.08789e+12,0,5.60559e-09
535,6,-8.18988e+11,2.08789e+12,0,5.60559e-09
535,7,-8.18133e+11,2.08789e+12,0,5.60559e-09
535,1,-8.05984e+11,2.08789e+12,0,5.60559e-09
535,2,-8.09864e+11,2.08789e+12,0,5.60559e-09
535,3,-8.08072e+11,2.08789e+12,0,5.60559e-09
535,4,-8.05598e+11,2.08789e+12,0,5.60559e-09
535,5,-8.10323e+11,2.08789e+12,0,5.60559e-09
535,6,-8.08937e+11,2.08789e+12,0,5.60559e-09
535,7,-8.07487e+11,2.08789e+12,0,5.60559e-09
535,8,-8.09352e+11,2.08768e+12,0,1.2608e-08
535,1,-7.8473e+11,2.08789e+12,0,5.60559e-09
535,2,-7.87762e+11,2.08789e+12,0,5.60559e-09
535,3,-7.85229e+11,2.08789e+12,0,5.60559e-09
535,4,-7.8606e+11,2.08811e+12,0,4.51017e-10
535,5,-7.8826e+11,2.08789e+12,0,5.60559e-09
535,6,-7.85275e+11,2.08789e+12,0,5.60559e-09
535,7,-7.89065e+11,2.08789e+12,0,5.60559e-09
535,8,-7.83782e+11,2.08789e+12,0,5.60559e-09
535,9,-7.85307e+11,2.08789e+12,0,5.60559e-09
536,1,-8.27078e+11,2.08789e+12,0,5.60559e-09
536,2,-8.28829e+11,2.08789e+12,0,5.60559e-09
536,1,-8.30104e+11,2.08789e+12,0,5.60559e-09
536,2,-8.30783e+11,2.08842e+12,0,2.20809e-09
536,1,-8.26792e+11,2.08789e+12,0,5.60559e-09
536,2,-8.30644e+11,2.08789e+12,0,5.60559e-09
536,3,-8.30294e+11,2.08789e+12,0,5.60559e-09
536,1,-8.30086e+11,2.08789e+12,0,5.60559e-09
536,2,-8.33783e+11,2.08789e+12,0,5.60559e-09
536,3,-8.32974e+11,2.08789e+12,0,5.60559e-09
536,4,-8.32399e+11,2.08789e+12,0,5.60559e-09
536,1,-8.27342e+11,2.08789e+12,0,5.60559e-09
536,2,-8.33632e+11,2.08789e+12,0,5.60559e-09
536,3,-8.28788e+11,2.08789e+12,0,5.60559e-09
536,4,-8.29365e+11,2.08789e+12,0,5.60559e-09
536,5,-8.33486e+11,2.08795e+12,0,5.79738e-12
536,1,-8.31798e+11,2.08789e+12,0,5.60559e-09
536,2,-8.31123e+11,2.08848e+12,0,2.7507e-09
536,3,-8.31829e+11,2.08789e+12,0,5.60559e-09
536,4,-8.29082e+11,2.08789e+12,0,5.60559e-09
536,5,-8.31558e+11,2.08789e+12,0,5.60559e-09
536,6,-8.29535e+11,2.08789e+12,0,5.60559e-09
536,1,-8.28424e+11,2.08789e+12,0,5.60559e-09
536,2,-8.25556e+11,2.08789e+12,0,5.60559e-09
536,3,-8.25474e+11,2.08789e+12,0,5.60559e-09
536,4,-8.25421e+11,2.08789e+12,0,5.60559e-09
536,5,-8.33311e+11,2.08824e+12,0,1.01087e-09
536,6,-8.30986e+11,2.08789e+12,0,5.60559e-09
536,7,-8.25968e+11,2.08789e+12,0,5.60559e-09
536,1,-8.29663e+11,2.08789e+12,0,5.60559e-09
536,2,-8.30768e+11,2.08789e+12,0,5.60559e-09
536,3,-8.26334e+11,2.08789e+12,0,5.60559e-09
536,4,-8.28666e+11,2.08789e+12,0,5.60559e-09
536,5,-8.30619e+11,2.08789e+12,0,5.60559e-09
536,6,-8.27969e+11,2.08789e+12,0,5.60559e-09
536,7,-8.2832e+11,2.08852e+12,0,5.52575e-09
536,8,-8.31656e+11,2.08789e+12,0,5.60559e-09
536,1,-8.31517e+11,2.08789e+12,0,5.60559e-09
536,2,-8.30298e+11,2.08789e+12,0,5.60559e-09
536,3,-8.2753e+11,2.08789e+12,0,5.60559e-09
536,4,-8.2988e+11,2.08789e+12,0,5.60559e-09
536,5,-8.25759e+11,2.08789e+12,0,5.60559e-09
536,6,-8.3009e+11,2.08821e+12,0,8.17362e-10
536,7,-8.28592e+11,2.08809e+12,0,1.61835e-08
536,8,-8.26963e+11,2.08789e+12,0,5.60559e-09
536,9,-8.27123e+11,2.08789e+12,0,5.60559e-09
536,1,-8.2792e+11,2.08789e+12,0,5.60559e-09
536,2,-8.2321e+11,2.08789e+12,0,5.60559e-09
536,3,-8.26985e+11,2.08789e+12,0,5.60559e-09
536,4,-8.27669e+11,2.08789e+12,0,5.60559e-09
536,5,-8.23837e+11,2.08789e+12,0,5.60559e-09
536,6,-8.30311e+11,2.08789e+12,0,5.60559e-09
536,7,-8.25697e+11,2.08789e+12,0,5.60559e-09
536,8,-8.25513e+11,2.08789e+12,0,5.60559e-09
536,9,-8.28502e+11,2.08789e+12,0,5.60559e-09
536,10,-8.27591e+11,2.08789e+12,0,5.60559e-09
537,1,-8.27514e+11,2.08831e+12,0,1.41816e-09
537,1,-8.24623e+11,2.0877e+12,0,3.38647e-10
537,2,-8.26148e+11,2.08789e+12,0,5.60559e-09
537,1,-8.25195e+11,2.08789e+12,0,5.60559e-09
537,2,-8.24421e+11,2.08827e+12,0,1.2399e-09
537,3,-8.19334e+11,2.08789e+12,0,5.60559e-09
537,1,-8.11776e+11,2.08789e+12,0,5.60559e-09
537,2,-8.18453e+11,2.08789e+12,0,5.60559e-09
537,3,-8.191e+11,2.08789e+12,0,5.60559e-09
537,4,-8.17369e+11,2.08789e+12,0,5.60559e-09
537,1,-8.07331e+11,2.08789e+12,0,5.60559e-09
